Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2018-08-07 15:00:00,81.6479,73.2847
2018-08-07 15:15:00,81.9375,73.2236
2018-08-07 15:30:00,81.9568,73.7119
2018-08-07 15:45:00,82.5360,73.0710
2018-08-07 16:00:00,82.6518,73.5288
2018-08-07 16:15:00,82.9607,73.3152
2018-08-07 16:30:00,83.6943,72.8879
2018-08-07 16:45:00,84.0225,72.1555
2018-08-07 17:00:00,84.7367,69.9583
2018-08-07 17:15:00,84.5244,71.1484
2018-08-07 17:30:00,84.5437,71.0569
2018-08-07 17:45:00,84.3699,71.5757
2018-08-07 18:00:00,83.9452,72.0640
2018-08-07 18:15:00,83.7522,72.6743
2018-08-07 18:30:00,82.9221,75.4514
2018-08-07 18:45:00,82.2464,76.9468
2018-08-07 19:00:00,81.7637,77.8623
2018-08-07 19:15:00,81.0302,78.7778
2018-08-07 19:30:00,80.7792,78.1675
2018-08-07 19:45:00,80.3545,78.5947
2018-08-07 20:00:00,79.7946,79.7849
2018-08-07 20:15:00,79.1962,80.0901
2018-08-07 20:30:00,78.3274,80.0596
2018-08-07 20:45:00,77.8834,81.5244
2018-08-07 21:00:00,77.2463,79.9375
2018-08-07 21:15:00,76.8988,80.8225
2018-08-07 21:30:00,76.5321,81.3718
2018-08-07 21:45:00,76.0108,82.7756
2018-08-07 22:00:00,75.5282,83.9048
2018-08-07 22:15:00,75.2193,84.2405
2018-08-07 22:30:00,75.0069,84.6982
2018-08-07 22:45:00,74.9297,83.9963
2018-08-07 23:00:00,74.8525,84.6067
2018-08-07 23:15:00,74.4664,85.3086
2018-08-07 23:30:00,74.1189,85.9800
2018-08-07 23:45:00,73.8293,86.5903
2018-08-08 00:00:00,73.7328,86.5903
2018-08-08 00:15:00,73.6942,87.0176
2018-08-08 00:30:00,73.4818,87.5974
2018-08-08 00:45:00,73.3467,87.9331
2018-08-08 01:00:00,73.2888,88.2383
2018-08-08 01:15:00,73.1536,88.6655
2018-08-08 01:30:00,72.9606,88.7876
2018-08-08 01:45:00,72.7868,89.0623
2018-08-08 02:00:00,72.5552,89.5505
2018-08-08 02:15:00,72.4394,89.8557
2018-08-08 02:30:00,72.2656,90.0388
2018-08-08 02:45:00,72.0532,90.3135
2018-08-08 03:00:00,71.9760,90.9238
2018-08-08 03:15:00,71.8602,91.2595
2018-08-08 03:30:00,71.7637,91.4121
2018-08-08 03:45:00,71.6671,91.5037
2018-08-08 04:00:00,71.6671,91.5037
2018-08-08 04:15:00,71.6671,91.8088
2018-08-08 04:30:00,71.6671,92.1750
2018-08-08 04:45:00,71.5513,92.2971
2018-08-08 05:00:00,71.3776,92.3887
2018-08-08 05:15:00,71.3196,92.5107
2018-08-08 05:30:00,71.1845,92.5718
2018-08-08 05:45:00,71.1459,92.7854
2018-08-08 06:00:00,71.1652,93.0295
2018-08-08 06:15:00,71.2038,93.1516
2018-08-08 06:30:00,71.3003,93.1516
2018-08-08 06:45:00,71.6671,93.3042
2018-08-08 07:00:00,72.3814,93.3042
2018-08-08 07:15:00,73.0378,92.8770
2018-08-08 07:30:00,73.9838,91.8088
2018-08-08 07:45:00,75.5668,91.3511
2018-08-08 08:00:00,76.0880,89.2454
2018-08-08 08:15:00,77.8641,87.3228
2018-08-08 08:30:00,80.2000,83.8743
2018-08-08 08:45:00,80.6634,82.7756
2018-08-08 09:00:00,82.9607,80.3647
2018-08-08 09:15:00,84.5437,75.5125
2018-08-08 09:30:00,83.5205,77.3130
2018-08-08 09:45:00,83.3854,77.1299
2018-08-08 10:00:00,83.7715,74.5969
2018-08-08 10:15:00,84.8140,73.2847
2018-08-08 10:30:00,86.1074,71.9114
2018-08-08 10:45:00,87.2464,69.5920
2018-08-08 11:00:00,87.8063,67.7000
2018-08-08 11:15:00,88.1152,68.7986
2018-08-08 11:30:00,88.8294,65.3806
2018-08-08 11:45:00,89.2155,64.1599
2018-08-08 12:00:00,88.6364,63.4275
2018-08-08 12:15:00,89.1962,62.8477
2018-08-08 12:30:00,89.6403,59.5212
2018-08-08 12:45:00,90.5283,59.0940
2018-08-08 13:00:00,90.7793,57.5376
2018-08-08 13:15:00,91.3005,57.6902
2018-08-08 13:30:00,91.4356,56.7441
2018-08-08 13:45:00,91.8990,56.6221
2018-08-08 14:00:00,92.3430,55.3098
2018-08-08 14:15:00,92.5167,55.6150
2018-08-08 14:30:00,93.7137,55.8286
2018-08-08 14:45:00,92.9994,54.5164
2018-08-08 15:00:00,92.2465,54.9436
2018-08-08 15:15:00,92.4588,53.2957
2018-08-08 15:30:00,93.3855,54.7605
2018-08-08 15:45:00,93.1152,53.6924
2018-08-08 16:00:00,94.6982,52.6853
2018-08-08 16:15:00,95.2967,52.3191
2018-08-08 16:30:00,95.9531,50.6711
2018-08-08 16:45:00,95.8758,49.6641
2018-08-08 17:00:00,95.5669,50.1218
2018-08-08 17:15:00,95.4704,49.4199
2018-08-08 17:30:00,94.3700,51.3120
2018-08-08 17:45:00,92.3430,53.0210
2018-08-08 18:00:00,90.8951,54.3333
2018-08-08 18:15:00,90.2001,56.2864
2018-08-08 18:30:00,89.4665,57.1104
2018-08-08 18:45:00,88.6750,58.2090
2018-08-08 19:00:00,87.3623,63.5801
2018-08-08 19:15:00,85.1615,68.2798
2018-08-08 19:30:00,84.1190,70.6296
2018-08-08 19:45:00,83.3468,71.6367
2018-08-08 20:00:00,82.8641,72.9490
2018-08-08 20:15:00,82.5360,72.9795
2018-08-08 20:30:00,82.1305,73.2236
2018-08-08 20:45:00,81.3969,75.4209
2018-08-08 21:00:00,80.8757,76.9163
2018-08-08 21:15:00,80.5282,77.8928
2018-08-08 21:30:00,79.8912,78.7473
2018-08-08 21:45:00,79.5437,78.4421
2018-08-08 22:00:00,79.1189,78.7473
2018-08-08 22:15:00,78.5977,79.1440
2018-08-08 22:30:00,78.1730,79.2966
2018-08-08 22:45:00,77.9027,78.7168
2018-08-08 23:00:00,77.7483,78.9304
2018-08-08 23:15:00,77.4201,79.7544
2018-08-08 23:30:00,77.1691,79.7544
2018-08-08 23:45:00,76.9375,79.7239
2018-08-09 00:00:00,76.5514,80.0901
2018-08-09 00:15:00,76.1846,80.9141
2018-08-09 00:30:00,76.0108,79.8154
2018-08-09 00:45:00,75.7212,79.7239
2018-08-09 01:00:00,75.4317,79.9070
2018-08-09 01:15:00,75.1807,80.0291
2018-08-09 01:30:00,74.8525,80.5479
2018-08-09 01:45:00,74.6015,80.6394
2018-08-09 02:00:00,74.1575,80.4868
2018-08-09 02:15:00,74.0417,80.2427
2018-08-09 02:30:00,73.8679,80.5784
2018-08-09 02:45:00,73.7135,80.6394
2018-08-09 03:00:00,73.5977,80.9446
2018-08-09 03:15:00,73.3660,81.4939
2018-08-09 03:30:00,73.1536,82.2874
2018-08-09 03:45:00,73.0764,82.5315
2018-08-09 04:00:00,73.1729,82.6841
2018-08-09 04:15:00,73.1923,82.9893
2018-08-09 04:30:00,73.0571,83.2334
2018-08-09 04:45:00,72.9027,83.7522
2018-08-09 05:00:00,72.7868,84.2710
2018-08-09 05:15:00,72.5359,84.8508
2018-08-09 05:30:00,72.2077,85.4917
2018-08-09 05:45:00,72.0919,86.4072
2018-08-09 06:00:00,73.1150,85.7053
2018-08-09 06:15:00,73.1729,85.4917
2018-08-09 06:30:00,72.9220,85.8274
2018-08-09 06:45:00,72.9413,86.4377
2018-08-09 07:00:00,73.5204,86.5598
2018-08-09 07:15:00,74.6015,85.7053
2018-08-09 07:30:00,75.4896,83.7217
2018-08-09 07:45:00,77.3815,81.4329
2018-08-09 08:00:00,79.3699,77.6182
2018-08-09 08:15:00,80.3159,75.2073
2018-08-09 08:30:00,82.0919,74.5969
2018-08-09 08:45:00,83.5977,71.2705
2018-08-09 09:00:00,84.1962,69.4395
2018-08-09 09:15:00,83.5784,69.7751
2018-08-09 09:30:00,83.6750,67.9441
2018-08-09 09:45:00,84.0225,67.5779
2018-08-09 10:00:00,84.4665,66.6929
2018-08-09 10:15:00,84.6016,66.6929
2018-08-09 10:30:00,84.5823,65.5332
2018-08-09 10:45:00,85.2966,64.8008
2018-08-09 11:00:00,86.1846,62.1458
2018-08-09 11:15:00,86.0881,63.0002
2018-08-09 11:30:00,86.9955,61.9626
2018-08-09 11:45:00,86.9568,60.4673
2018-08-09 12:00:00,87.6518,58.6973
2018-08-09 12:15:00,87.4202,59.5212
2018-08-09 12:30:00,86.6866,60.3452
2018-08-09 12:45:00,86.6480,59.8569
2018-08-09 13:00:00,88.2310,55.8896
2018-08-09 13:15:00,88.0186,56.3169
2018-08-09 13:30:00,89.2735,55.5845
2018-08-09 13:45:00,91.0688,53.3567
2018-08-09 14:00:00,91.6480,50.9458
2018-08-09 14:15:00,92.0148,50.7322
2018-08-09 14:30:00,91.3005,52.6853
2018-08-09 14:45:00,91.0302,51.6782
2018-08-09 15:00:00,89.0997,53.3567
2018-08-09 15:15:00,90.2580,53.1125
2018-08-09 15:30:00,90.5090,52.2581
2018-08-09 15:45:00,89.3893,53.7534
2018-08-09 16:00:00,89.4665,55.0657
2018-08-09 16:15:00,89.4665,55.0962
2018-08-09 16:30:00,91.1654,51.8918
2018-08-09 16:45:00,90.2966,50.5491
2018-08-09 17:00:00,90.4511,53.1431
2018-08-09 17:15:00,91.3005,51.3730
2018-08-09 17:30:00,90.8372,51.4341
2018-08-09 17:45:00,91.3005,50.8848
2018-08-09 18:00:00,91.8410,51.0984
2018-08-09 18:15:00,91.8217,50.4575
2018-08-09 18:30:00,91.3198,50.9458
2018-08-09 18:45:00,90.0650,52.1970
2018-08-09 19:00:00,89.3121,52.7463
2018-08-09 19:15:00,87.9607,53.8145
2018-08-09 19:30:00,86.8796,55.3708
2018-08-09 19:45:00,85.8371,56.8052
2018-08-09 20:00:00,84.9877,58.7278
2018-08-09 20:15:00,84.0611,60.1316
2018-08-09 20:30:00,83.2116,61.5354
2018-08-09 20:45:00,82.5746,62.3594
2018-08-09 21:00:00,82.1112,62.9697
2018-08-09 21:15:00,81.4742,64.5261
2018-08-09 21:30:00,80.9143,65.8079
2018-08-09 21:45:00,80.3159,67.1506
2018-08-09 22:00:00,79.9684,68.0356
2018-08-09 22:15:00,79.5823,69.6531
2018-08-09 22:30:00,79.1189,71.1484
2018-08-09 22:45:00,78.7714,71.5452
2018-08-09 23:00:00,78.3274,72.7659
2018-08-09 23:15:00,77.8062,73.4678
2018-08-09 23:30:00,77.3815,73.7424
2018-08-09 23:45:00,77.2077,73.5288
2018-08-10 00:00:00,77.1112,73.4983
2018-08-10 00:15:00,76.6865,74.0171
2018-08-10 00:30:00,76.5321,74.4443
2018-08-10 00:45:00,76.1846,75.7871
2018-08-10 01:00:00,75.7791,77.1604
2018-08-10 01:15:00,75.4896,77.5876
2018-08-10 01:30:00,75.3351,77.3740
2018-08-10 01:45:00,75.1421,77.2520
2018-08-10 02:00:00,74.9297,77.6487
2018-08-10 02:15:00,74.6208,78.0149
2018-08-10 02:30:00,74.2926,79.2966
2018-08-10 02:45:00,73.9645,80.0291
2018-08-10 03:00:00,73.7714,79.7544
2018-08-10 03:15:00,73.5977,80.0291
2018-08-10 03:30:00,73.3274,80.5784
2018-08-10 03:45:00,73.1343,80.7920
2018-08-10 04:00:00,72.8834,81.2192
2018-08-10 04:15:00,72.5552,81.8906
2018-08-10 04:30:00,72.3042,82.3789
2018-08-10 04:45:00,72.2656,82.1042
2018-08-10 05:00:00,72.2656,81.9822
2018-08-10 05:15:00,72.1112,82.0127
2018-08-10 05:30:00,72.0339,82.0737
2018-08-10 05:45:00,71.9760,82.5010
2018-08-10 06:00:00,71.9181,82.4094
2018-08-10 06:15:00,71.7637,82.5010
2018-08-10 06:30:00,71.8216,82.3789
2018-08-10 06:45:00,72.1691,81.7686
2018-08-10 07:00:00,72.6517,81.2192
2018-08-10 07:15:00,73.6749,80.3647
2018-08-10 07:30:00,75.9336,77.4961
2018-08-10 07:45:00,77.8255,75.1768
2018-08-10 08:00:00,79.0417,72.6133
2018-08-10 08:15:00,80.1614,69.5005
2018-08-10 08:30:00,80.9529,68.5850
2018-08-10 08:45:00,81.3390,67.3032
2018-08-10 09:00:00,82.0726,67.1506
2018-08-10 09:15:00,82.7290,64.4956
2018-08-10 09:30:00,83.1923,63.5190
2018-08-10 09:45:00,83.9452,63.5190
2018-08-10 10:00:00,84.8719,61.5354
2018-08-10 10:15:00,84.9491,60.1926
2018-08-10 10:30:00,85.3738,59.2466
2018-08-10 10:45:00,85.6634,58.7583
2018-08-10 11:00:00,86.2232,58.3921
2018-08-10 11:15:00,87.0727,57.3850
2018-08-10 11:30:00,87.7677,56.3474
2018-08-10 11:45:00,88.0572,53.9365
2018-08-10 12:00:00,88.5785,53.9976
2018-08-10 12:15:00,89.2542,53.2957
2018-08-10 12:30:00,89.9298,51.5562
2018-08-10 12:45:00,90.6441,50.2439
2018-08-10 13:00:00,91.3005,49.2673
2018-08-10 13:15:00,92.1499,48.2908
2018-08-10 13:30:00,93.2696,49.0537
2018-08-10 13:45:00,91.8217,47.2227
2018-08-10 14:00:00,92.2465,47.4363
2018-08-10 14:15:00,92.6905,48.1992
2018-08-10 14:30:00,94.0032,45.4832
2018-08-10 14:45:00,94.3507,45.4832
2018-08-10 15:00:00,93.7330,44.5066
2018-08-10 15:15:00,93.6171,45.7273
2018-08-10 15:30:00,93.9260,46.5513
2018-08-10 15:45:00,94.1577,46.9175
2018-08-10 16:00:00,93.8874,47.0396
2018-08-10 16:15:00,92.6905,47.1311
2018-08-10 16:30:00,92.5360,47.4668
2018-08-10 16:45:00,93.4820,45.8188
2018-08-10 17:00:00,94.0805,43.6521
2018-08-10 17:15:00,93.5785,44.9949
2018-08-10 17:30:00,93.6171,44.5066
2018-08-10 17:45:00,92.3816,45.4526
2018-08-10 18:00:00,92.5940,45.9714
2018-08-10 18:15:00,91.6673,46.4292
2018-08-10 18:30:00,90.9144,46.7039
2018-08-10 18:45:00,89.4665,48.2297
2018-08-10 19:00:00,88.5206,50.1218
2018-08-10 19:15:00,87.9028,51.1899
2018-08-10 19:30:00,87.0727,52.3496
2018-08-10 19:45:00,86.1267,54.5774
2018-08-10 20:00:00,85.1808,56.6526
2018-08-10 20:15:00,84.3506,58.3921
2018-08-10 20:30:00,83.5205,59.4907
2018-08-10 20:45:00,82.8255,60.7114
2018-08-10 21:00:00,82.2271,61.4438
2018-08-10 21:15:00,81.7444,62.8477
2018-08-10 21:30:00,81.4935,65.0754
2018-08-10 21:45:00,81.3390,64.8923
2018-08-10 22:00:00,81.2425,64.6482
2018-08-10 22:15:00,81.2039,65.4722
2018-08-10 22:30:00,81.0881,67.3337
2018-08-10 22:45:00,80.6054,68.5544
2018-08-10 23:00:00,80.0263,70.6296
2018-08-10 23:15:00,79.4471,71.8809
2018-08-10 23:30:00,79.1962,71.7588
2018-08-10 23:45:00,78.8680,72.8879
2018-08-11 00:00:00,78.7135,73.5593
2018-08-11 00:15:00,78.3853,74.4138
2018-08-11 00:30:00,77.9413,75.4819
2018-08-11 00:45:00,77.6324,76.4585
2018-08-11 01:00:00,77.4780,77.2825
2018-08-11 01:15:00,77.4587,77.6487
2018-08-11 01:30:00,77.3622,78.1064
2018-08-11 01:45:00,77.1884,78.4727
2018-08-11 02:00:00,77.0147,79.0525
2018-08-11 02:15:00,76.8988,79.5103
2018-08-11 02:30:00,76.6672,79.9375
2018-08-11 02:45:00,76.3776,81.2498
2018-08-11 03:00:00,76.3197,81.6770
2018-08-11 03:15:00,76.1459,82.0432
2018-08-11 03:30:00,76.0880,82.0432
2018-08-11 03:45:00,75.8757,82.4705
2018-08-11 04:00:00,75.7598,82.9587
2018-08-11 04:15:00,75.7019,83.6606
2018-08-11 04:30:00,75.5668,84.1184
2018-08-11 04:45:00,75.4703,84.5762
2018-08-11 05:00:00,75.3930,85.2781
2018-08-11 05:15:00,75.3544,86.4377
2018-08-11 05:30:00,75.1421,87.4448
2018-08-11 05:45:00,74.8332,88.2688
2018-08-11 06:00:00,74.5050,88.3604
2018-08-11 06:15:00,74.3506,89.0317
2018-08-11 06:30:00,74.2733,89.4590
2018-08-11 06:45:00,74.3120,89.9778
2018-08-11 07:00:00,74.4085,90.3135
2018-08-11 07:15:00,74.5050,90.0083
2018-08-11 07:30:00,75.1421,89.8252
2018-08-11 07:45:00,75.5475,88.8486
2018-08-11 08:00:00,75.8950,87.5669
2018-08-11 08:15:00,76.2425,87.8110
2018-08-11 08:30:00,76.3583,86.4988
2018-08-11 08:45:00,76.5514,85.9800
2018-08-11 09:00:00,76.9375,85.4001
2018-08-11 09:15:00,79.1962,83.0808
2018-08-11 09:30:00,81.2039,78.3506
2018-08-11 09:45:00,82.6132,75.7871
2018-08-11 10:00:00,84.0611,72.3997
2018-08-11 10:15:00,84.0997,70.4771
2018-08-11 10:30:00,84.3313,70.5076
2018-08-11 10:45:00,85.1808,68.6765
2018-08-11 11:00:00,86.5321,68.7070
2018-08-11 11:15:00,87.6132,65.2891
2018-08-11 11:30:00,88.1924,63.9463
2018-08-11 11:45:00,88.9646,60.6199
2018-08-11 12:00:00,88.6557,60.4673
2018-08-11 12:15:00,89.2928,59.9790
2018-08-11 12:30:00,90.7793,58.3005
2018-08-11 12:45:00,91.7638,56.1948
2018-08-11 13:00:00,91.5129,54.0281
2018-08-11 13:15:00,92.0341,53.6619
2018-08-11 13:30:00,92.8063,53.5093
2018-08-11 13:45:00,93.4434,53.2041
2018-08-11 14:00:00,93.3662,50.9153
2018-08-11 14:15:00,94.9878,51.6782
2018-08-11 14:30:00,94.8140,50.2134
2018-08-11 14:45:00,92.6326,51.0068
2018-08-11 15:00:00,92.0727,52.9905
2018-08-11 15:15:00,90.8758,53.9365
2018-08-11 15:30:00,90.3546,54.8826
2018-08-11 15:45:00,89.6596,56.2864
2018-08-11 16:00:00,87.2271,59.8875
2018-08-11 16:15:00,86.1653,61.2302
2018-08-11 16:30:00,85.7599,60.8030
2018-08-11 16:45:00,86.3970,62.5425
2018-08-11 17:00:00,87.0148,61.0776
2018-08-11 17:15:00,87.1885,62.6951
2018-08-11 17:30:00,87.1692,63.8242
2018-08-11 17:45:00,86.8410,65.1365
2018-08-11 18:00:00,86.3970,66.9980
2018-08-11 18:15:00,86.1074,63.7021
2018-08-11 18:30:00,86.3970,60.4368
2018-08-11 18:45:00,84.8333,63.0918
2018-08-11 19:00:00,84.0418,63.9158
2018-08-11 19:15:00,83.1923,64.8923
2018-08-11 19:30:00,82.7097,65.6858
2018-08-11 19:45:00,82.1305,66.9065
2018-08-11 20:00:00,81.4163,68.3103
2018-08-11 20:15:00,80.9722,69.7141
2018-08-11 20:30:00,80.5089,70.3245
2018-08-11 20:45:00,80.0842,71.6367
2018-08-11 21:00:00,79.5823,72.8574
2018-08-11 21:15:00,79.1769,74.0781
2018-08-11 21:30:00,78.7521,75.1768
2018-08-11 21:45:00,78.2695,76.1228
2018-08-11 22:00:00,78.0572,76.2754
2018-08-11 22:15:00,77.9413,76.0923
2018-08-11 22:30:00,77.6904,76.0923
2018-08-11 22:45:00,77.5166,76.1228
2018-08-11 23:00:00,77.3429,76.4280
2018-08-11 23:15:00,76.8216,77.0994
2018-08-11 23:30:00,76.5321,77.8623
2018-08-11 23:45:00,76.3776,78.2590
2018-08-12 00:00:00,76.1652,78.7778
2018-08-12 00:15:00,75.9915,79.3882
2018-08-12 00:30:00,75.8564,79.9375
2018-08-12 00:45:00,75.6247,80.5784
2018-08-12 01:00:00,75.3737,81.2498
2018-08-12 01:15:00,75.1228,81.9211
2018-08-12 01:30:00,74.6981,82.8062
2018-08-12 01:45:00,74.2154,83.5996
2018-08-12 02:00:00,73.9258,84.2405
2018-08-12 02:15:00,73.6942,84.8813
2018-08-12 02:30:00,73.5397,85.2170
2018-08-12 02:45:00,73.3467,85.8274
2018-08-12 03:00:00,73.1343,86.3157
2018-08-12 03:15:00,72.8834,86.8345
2018-08-12 03:30:00,72.5938,87.4753
2018-08-12 03:45:00,72.3814,87.9941
2018-08-12 04:00:00,72.2656,88.4214
2018-08-12 04:15:00,71.9760,88.7266
2018-08-12 04:30:00,71.7637,89.1538
2018-08-12 04:45:00,71.6671,89.3979
2018-08-12 05:00:00,71.6671,89.3674
2018-08-12 05:15:00,71.3583,89.5505
2018-08-12 05:30:00,71.3003,89.8557
2018-08-12 05:45:00,71.2810,89.8557
2018-08-12 06:00:00,71.2231,89.9473
2018-08-12 06:15:00,71.1459,90.2830
2018-08-12 06:30:00,71.1073,90.5576
2018-08-12 06:45:00,71.0687,90.8018
2018-08-12 07:00:00,71.1845,91.0154
2018-08-12 07:15:00,71.3776,91.1985
2018-08-12 07:30:00,71.7444,91.0764
2018-08-12 07:45:00,72.0726,90.8018
2018-08-12 08:00:00,72.0146,90.6797
2018-08-12 08:15:00,72.4200,90.9238
2018-08-12 08:30:00,72.7289,90.4050
2018-08-12 08:45:00,73.0957,89.9167
2018-08-12 09:00:00,73.3081,89.6726
2018-08-12 09:15:00,73.4625,89.2759
2018-08-12 09:30:00,73.6749,88.8486
2018-08-12 09:45:00,74.2154,87.9026
2018-08-12 10:00:00,74.6981,87.1091
2018-08-12 10:15:00,74.9876,86.7734
2018-08-12 10:30:00,75.2000,86.5598
2018-08-12 10:45:00,76.1266,85.6443
2018-08-12 11:00:00,77.2077,83.2639
2018-08-12 11:15:00,77.8641,81.8601
2018-08-12 11:30:00,78.5012,80.3953
2018-08-12 11:45:00,79.9298,78.3506
2018-08-12 12:00:00,80.8757,75.2988
2018-08-12 12:15:00,80.9915,74.9326
2018-08-12 12:30:00,81.4163,74.1697
2018-08-12 12:45:00,82.7097,71.7588
2018-08-12 13:00:00,83.9259,69.5310
2018-08-12 13:15:00,84.4086,67.1812
2018-08-12 13:30:00,84.9491,66.6929
2018-08-12 13:45:00,83.8873,67.1506
2018-08-12 14:00:00,83.0958,68.3408
2018-08-12 14:15:00,82.5746,69.3174
2018-08-12 14:30:00,81.8796,69.0122
2018-08-12 14:45:00,81.4742,70.8127
2018-08-12 15:00:00,80.4510,74.8411
2018-08-12 15:15:00,79.4857,76.9773
2018-08-12 15:30:00,78.7714,78.7473
2018-08-12 15:45:00,76.3004,73.3457
2018-08-12 16:00:00,75.2193,75.9702
2018-08-12 16:15:00,74.8332,76.2754
2018-08-12 16:30:00,74.3699,78.1064
2018-08-12 16:45:00,74.0224,79.3882
2018-08-12 17:00:00,73.5591,80.4258
2018-08-12 17:15:00,73.4432,82.6841
2018-08-12 17:30:00,73.2695,83.7217
2018-08-12 17:45:00,73.8100,83.8132
2018-08-12 18:00:00,73.8100,84.0574
2018-08-12 18:15:00,73.7521,83.6301
2018-08-12 18:30:00,73.4818,84.4846
2018-08-12 18:45:00,73.3081,85.1255
2018-08-12 19:00:00,73.1150,86.1936
2018-08-12 19:15:00,73.0378,86.1631
2018-08-12 19:30:00,72.9027,87.3228
2018-08-12 19:45:00,72.7868,87.9636
2018-08-12 20:00:00,72.7675,88.0857
2018-08-12 20:15:00,72.7482,88.3909
2018-08-12 20:30:00,72.6710,88.8181
2018-08-12 20:45:00,72.5745,89.3064
2018-08-12 21:00:00,72.4394,89.7336
2018-08-12 21:15:00,72.1305,89.8862
2018-08-12 21:30:00,71.9374,90.4355
2018-08-12 21:45:00,71.8409,90.6187
2018-08-12 22:00:00,71.7637,90.7407
2018-08-12 22:15:00,71.6671,90.8323
2018-08-12 22:30:00,71.6671,91.0764
2018-08-12 22:45:00,71.6864,91.2595
2018-08-12 23:00:00,71.6671,91.3511
2018-08-12 23:15:00,71.4162,91.5342
2018-08-12 23:30:00,71.3003,91.5647
2018-08-12 23:45:00,71.1459,91.6868
2018-08-13 00:00:00,70.9142,91.6562
2018-08-13 00:15:00,70.6633,91.9309
2018-08-13 00:30:00,70.5281,92.2666
2018-08-13 00:45:00,70.5088,92.5107
2018-08-13 01:00:00,70.4316,92.6023
2018-08-13 01:15:00,70.4123,92.7549
2018-08-13 01:30:00,70.3544,92.6938
2018-08-13 01:45:00,70.1420,92.8770
2018-08-13 02:00:00,69.9297,93.0295
2018-08-13 02:15:00,69.7752,93.2126
2018-08-13 02:30:00,69.6401,93.2737
2018-08-13 02:45:00,69.5436,93.2432
2018-08-13 03:00:00,69.4277,93.2737
2018-08-13 03:15:00,69.4084,93.3652
2018-08-13 03:30:00,69.4857,93.6704
2018-08-13 03:45:00,69.4277,93.7314
2018-08-13 04:00:00,69.4857,94.0366
2018-08-13 04:15:00,69.4277,94.1282
2018-08-13 04:30:00,69.2733,94.1892
2018-08-13 04:45:00,69.2154,94.4028
2018-08-13 05:00:00,69.1768,94.5859
2018-08-13 05:15:00,69.2154,94.7385
2018-08-13 05:30:00,69.1382,94.7996
2018-08-13 05:45:00,69.0223,94.7996
2018-08-13 06:00:00,68.8679,94.7080
2018-08-13 06:15:00,68.8679,94.8606
2018-08-13 06:30:00,68.8486,94.8301
2018-08-13 06:45:00,68.9258,94.8911
2018-08-13 07:00:00,69.0030,94.8301
2018-08-13 07:15:00,69.3505,94.8911
2018-08-13 07:30:00,71.2810,94.2808
2018-08-13 07:45:00,72.6710,92.0835
2018-08-13 08:00:00,73.3274,90.0083
2018-08-13 08:15:00,73.9065,88.9402
2018-08-13 08:30:00,73.8872,88.4214
2018-08-13 08:45:00,73.9065,87.8416
2018-08-13 09:00:00,74.2540,87.2922
2018-08-13 09:15:00,74.7560,86.6819
2018-08-13 09:30:00,75.8564,84.8203
2018-08-13 09:45:00,77.2077,83.2334
2018-08-13 10:00:00,77.9606,80.5479
2018-08-13 10:15:00,78.0185,81.3718
2018-08-13 10:30:00,77.8641,80.1206
2018-08-13 10:45:00,79.2734,77.2520
2018-08-13 11:00:00,79.7174,76.7637
2018-08-13 11:15:00,80.7406,75.8481
2018-08-13 11:30:00,80.5475,75.0547
2018-08-13 11:45:00,81.1074,74.5359
2018-08-13 12:00:00,82.7290,71.1179
2018-08-13 12:15:00,83.4433,68.9512
2018-08-13 12:30:00,82.9414,69.8362
2018-08-13 12:45:00,84.3699,68.0662
2018-08-13 13:00:00,85.3931,65.5637
2018-08-13 13:15:00,86.3777,64.2209
2018-08-13 13:30:00,85.7406,63.6106
2018-08-13 13:45:00,86.3970,61.4744
2018-08-13 14:00:00,86.3777,61.5049
2018-08-13 14:15:00,86.6673,60.4978
2018-08-13 14:30:00,88.8488,59.4297
2018-08-13 14:45:00,87.3623,58.6057
2018-08-13 15:00:00,88.7522,58.1785
2018-08-13 15:15:00,89.7368,55.9812
2018-08-13 15:30:00,90.7600,56.2253
2018-08-13 15:45:00,87.8449,57.9038
2018-08-13 16:00:00,84.6788,61.0166
2018-08-13 16:15:00,81.5514,63.9768
2018-08-13 16:30:00,79.4278,67.7915
2018-08-13 16:45:00,78.5012,69.6531
2018-08-13 17:00:00,78.4240,69.8057
2018-08-13 17:15:00,78.1923,70.5991
2018-08-13 17:30:00,79.2734,73.0405
2018-08-13 17:45:00,79.5630,69.5615
2018-08-13 18:00:00,79.1382,69.8057
2018-08-13 18:15:00,79.5244,71.5757
2018-08-13 18:30:00,79.8525,71.1484
2018-08-13 18:45:00,79.8332,70.1108
2018-08-13 19:00:00,78.8101,70.1414
2018-08-13 19:15:00,77.6324,71.7893
2018-08-13 19:30:00,77.1884,73.6204
2018-08-13 19:45:00,76.5321,75.0852
2018-08-13 20:00:00,76.0108,76.0007
2018-08-13 20:15:00,75.7019,77.3130
2018-08-13 20:30:00,75.2579,77.9233
2018-08-13 20:45:00,74.6208,79.4492
2018-08-13 21:00:00,74.1189,80.3342
2018-08-13 21:15:00,73.6363,80.9141
2018-08-13 21:30:00,73.1729,81.7075
2018-08-13 21:45:00,72.7289,82.6230
2018-08-13 22:00:00,72.4007,83.3555
2018-08-13 22:15:00,72.1884,83.8743
2018-08-13 22:30:00,72.0532,84.1794
